obs_time_utc,name,city,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,congestion_ratio,road_closure,confidence,corridor_file
2026-08-03 09:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,24.0,35.0,1689.0,1158.0,0.3142857142857143,0.0,1.0,tt_kebonjeruk
2026-08-03 09:00:00+00:00,Kelapa Gading,Jabodetabek,21.0,29.0,1463.0,1059.0,0.2758620689655172,0.0,1.0,tt_kelapagading
2026-08-03 09:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 09:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,26.0,38.0,552.0,377.0,0.3157894736842105,0.0,1.0,tt_sudirman
2026-08-03 09:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 09:00:00+00:00,TB Simatupang,Jabodetabek,54.0,72.0,458.0,343.0,0.25,0.0,1.0,tt_tbsimatupang
2026-08-03 09:00:00+00:00,Jl. MH Thamrin,Jabodetabek,19.0,21.0,302.0,273.0,0.0952380952380952,0.0,1.0,tt_thamrin
2026-08-03 10:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,15.0,18.0,1286.0,1072.0,0.1666666666666666,0.0,0.971356,tt_bekasi
2026-08-03 10:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,33.0,45.0,897.0,658.0,0.2666666666666667,0.0,1.0,tt_bogor
2026-08-03 10:00:00+00:00,BSD/Serpong,Jabodetabek,29.0,34.0,193.0,165.0,0.1470588235294118,0.0,1.0,tt_bsd
2026-08-03 10:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 10:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,25.0,31.0,2205.0,1778.0,0.1935483870967742,0.0,0.992177,tt_depok
2026-08-03 10:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,7.0,44.0,336.0,53.0,0.8409090909090909,0.0,1.0,tt_gatsu
2026-08-03 10:00:00+00:00,Grogol,Jabodetabek,32.0,41.0,381.0,297.0,0.2195121951219512,0.0,1.0,tt_grogol
2026-08-03 10:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,22.0,36.0,1843.0,1126.0,0.3888888888888888,0.0,1.0,tt_kebonjeruk
2026-08-03 10:00:00+00:00,Kelapa Gading,Jabodetabek,21.0,29.0,1463.0,1059.0,0.2758620689655172,0.0,1.0,tt_kelapagading
2026-08-03 10:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,12.0,19.0,364.0,229.0,0.368421052631579,0.0,1.0,tt_kuningan
2026-08-03 10:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,18.0,38.0,797.0,377.0,0.5263157894736843,0.0,1.0,tt_sudirman
2026-08-03 10:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,35.0,47.0,264.0,197.0,0.2553191489361702,0.0,1.0,tt_tangerang
2026-08-03 10:00:00+00:00,TB Simatupang,Jabodetabek,40.0,71.0,618.0,348.0,0.4366197183098591,0.0,1.0,tt_tbsimatupang
2026-08-03 10:00:00+00:00,Jl. MH Thamrin,Jabodetabek,14.0,23.0,410.0,249.0,0.3913043478260869,0.0,1.0,tt_thamrin
2026-08-03 12:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 12:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,33.0,45.0,897.0,658.0,0.2666666666666667,0.0,1.0,tt_bogor
2026-08-03 12:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 12:00:00+00:00,Cawang interchange,Jabodetabek,30.0,42.0,90.0,64.0,0.2857142857142857,0.0,1.0,tt_cawang
2026-08-03 12:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,24.0,31.0,2297.0,1778.0,0.2258064516129032,0.0,0.99874,tt_depok
2026-08-03 12:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,30.0,45.0,78.0,52.0,0.3333333333333333,0.0,1.0,tt_gatsu
2026-08-03 12:00:00+00:00,Grogol,Jabodetabek,32.0,40.0,381.0,304.0,0.1999999999999999,0.0,1.0,tt_grogol
2026-08-03 12:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,23.0,36.0,1763.0,1126.0,0.3611111111111111,0.0,1.0,tt_kebonjeruk
2026-08-03 12:00:00+00:00,Kelapa Gading,Jabodetabek,22.0,29.0,1396.0,1059.0,0.2413793103448276,0.0,0.99648,tt_kelapagading
2026-08-03 12:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,13.0,20.0,336.0,218.0,0.35,0.0,1.0,tt_kuningan
2026-08-03 12:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,31.0,39.0,463.0,368.0,0.2051282051282051,0.0,1.0,tt_sudirman
2026-08-03 12:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 12:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 12:00:00+00:00,Jl. MH Thamrin,Jabodetabek,17.0,23.0,338.0,249.0,0.2608695652173913,0.0,1.0,tt_thamrin
2026-08-03 14:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 14:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,36.0,44.0,823.0,673.0,0.1818181818181817,0.0,1.0,tt_bogor
2026-08-03 14:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 14:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 14:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-03 14:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 14:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-08-03 14:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,31.0,35.0,1308.0,1158.0,0.1142857142857143,0.0,1.0,tt_kebonjeruk
2026-08-03 14:00:00+00:00,Kelapa Gading,Jabodetabek,25.0,29.0,1228.0,1059.0,0.1379310344827586,0.0,1.0,tt_kelapagading
2026-08-03 14:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 14:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 14:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 14:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 14:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-03 15:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 15:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,36.0,45.0,823.0,658.0,0.1999999999999999,0.0,1.0,tt_bogor
2026-08-03 15:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 15:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 15:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-03 15:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 15:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-08-03 15:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-08-03 15:00:00+00:00,Kelapa Gading,Jabodetabek,27.0,29.0,1137.0,1059.0,0.0689655172413793,0.0,0.994039,tt_kelapagading
2026-08-03 15:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 15:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 15:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 15:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 15:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-03 17:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 17:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,37.0,44.0,800.0,673.0,0.159090909090909,0.0,0.995851,tt_bogor
2026-08-03 17:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 17:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 17:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-03 17:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 17:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-08-03 17:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-08-03 17:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-08-03 17:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 17:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 17:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 17:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 17:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-03 18:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 18:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-08-03 18:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 18:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 18:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-03 18:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 18:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-08-03 18:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-08-03 18:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-08-03 18:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 18:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 18:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 18:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 18:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-03 20:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 20:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-08-03 20:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 20:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 20:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-03 20:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 20:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-08-03 20:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-08-03 20:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-08-03 20:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 20:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 20:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 20:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 20:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-03 21:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 21:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-08-03 21:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 21:00:00+00:00,Cawang interchange,Jabodetabek,43.0,43.0,62.0,62.0,0.0,0.0,1.0,tt_cawang
2026-08-03 21:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-03 21:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 21:00:00+00:00,Grogol,Jabodetabek,40.0,40.0,304.0,304.0,0.0,0.0,1.0,tt_grogol
2026-08-03 21:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,35.0,35.0,1158.0,1158.0,0.0,0.0,1.0,tt_kebonjeruk
2026-08-03 21:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-08-03 21:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 21:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 21:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 21:00:00+00:00,TB Simatupang,Jabodetabek,72.0,72.0,343.0,343.0,0.0,0.0,1.0,tt_tbsimatupang
2026-08-03 21:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-03 23:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-03 23:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-08-03 23:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-03 23:00:00+00:00,Cawang interchange,Jabodetabek,25.0,42.0,108.0,64.0,0.4047619047619047,0.0,1.0,tt_cawang
2026-08-03 23:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,28.0,31.0,1969.0,1778.0,0.0967741935483871,0.0,0.941183,tt_depok
2026-08-03 23:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-03 23:00:00+00:00,Grogol,Jabodetabek,32.0,40.0,381.0,304.0,0.1999999999999999,0.0,0.997497,tt_grogol
2026-08-03 23:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,29.0,35.0,1398.0,1158.0,0.1714285714285713,0.0,1.0,tt_kebonjeruk
2026-08-03 23:00:00+00:00,Kelapa Gading,Jabodetabek,26.0,30.0,1181.0,1024.0,0.1333333333333333,0.0,0.998544,tt_kelapagading
2026-08-03 23:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-03 23:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,38.0,38.0,377.0,377.0,0.0,0.0,1.0,tt_sudirman
2026-08-03 23:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-03 23:00:00+00:00,TB Simatupang,Jabodetabek,51.0,72.0,485.0,343.0,0.2916666666666666,0.0,1.0,tt_tbsimatupang
2026-08-03 23:00:00+00:00,Jl. MH Thamrin,Jabodetabek,20.0,22.0,287.0,261.0,0.0909090909090909,0.0,1.0,tt_thamrin
2026-08-04 01:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,16.0,17.0,1206.0,1135.0,0.0588235294117647,0.0,0.967426,tt_bekasi
2026-08-04 01:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,35.0,44.0,846.0,673.0,0.2045454545454545,0.0,1.0,tt_bogor
2026-08-04 01:00:00+00:00,BSD/Serpong,Jabodetabek,30.0,34.0,187.0,165.0,0.1176470588235294,0.0,1.0,tt_bsd
2026-08-04 01:00:00+00:00,Cawang interchange,Jabodetabek,16.0,42.0,168.0,64.0,0.6190476190476191,0.0,1.0,tt_cawang
2026-08-04 01:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,27.0,31.0,2042.0,1778.0,0.1290322580645161,0.0,0.958197,tt_depok
2026-08-04 01:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-04 01:00:00+00:00,Grogol,Jabodetabek,32.0,40.0,381.0,304.0,0.1999999999999999,0.0,1.0,tt_grogol
2026-08-04 01:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,26.0,35.0,1559.0,1158.0,0.2571428571428571,0.0,1.0,tt_kebonjeruk
2026-08-04 01:00:00+00:00,Kelapa Gading,Jabodetabek,29.0,29.0,1059.0,1059.0,0.0,0.0,1.0,tt_kelapagading
2026-08-04 01:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-04 01:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,23.0,38.0,624.0,377.0,0.3947368421052631,0.0,1.0,tt_sudirman
2026-08-04 01:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,37.0,47.0,250.0,197.0,0.2127659574468084,0.0,1.0,tt_tangerang
2026-08-04 01:00:00+00:00,TB Simatupang,Jabodetabek,14.0,72.0,1766.0,343.0,0.8055555555555556,0.0,1.0,tt_tbsimatupang
2026-08-04 01:00:00+00:00,Jl. MH Thamrin,Jabodetabek,22.0,22.0,261.0,261.0,0.0,0.0,1.0,tt_thamrin
2026-08-04 02:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-04 02:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,38.0,45.0,779.0,658.0,0.1555555555555555,0.0,1.0,tt_bogor
2026-08-04 02:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-04 02:00:00+00:00,Cawang interchange,Jabodetabek,18.0,43.0,150.0,62.0,0.5813953488372092,0.0,1.0,tt_cawang
2026-08-04 02:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,31.0,31.0,1778.0,1778.0,0.0,0.0,1.0,tt_depok
2026-08-04 02:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-04 02:00:00+00:00,Grogol,Jabodetabek,30.0,40.0,406.0,304.0,0.25,0.0,1.0,tt_grogol
2026-08-04 02:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,25.0,35.0,1622.0,1158.0,0.2857142857142857,0.0,1.0,tt_kebonjeruk
2026-08-04 02:00:00+00:00,Kelapa Gading,Jabodetabek,24.0,29.0,1280.0,1059.0,0.1724137931034483,0.0,0.998549,tt_kelapagading
2026-08-04 02:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
2026-08-04 02:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,28.0,39.0,512.0,368.0,0.282051282051282,0.0,1.0,tt_sudirman
2026-08-04 02:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,33.0,48.0,281.0,193.0,0.3125,0.0,1.0,tt_tangerang
2026-08-04 02:00:00+00:00,TB Simatupang,Jabodetabek,21.0,71.0,1177.0,348.0,0.704225352112676,0.0,1.0,tt_tbsimatupang
2026-08-04 02:00:00+00:00,Jl. MH Thamrin,Jabodetabek,18.0,22.0,319.0,261.0,0.1818181818181817,0.0,1.0,tt_thamrin
2026-08-04 04:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-04 04:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,36.0,45.0,823.0,658.0,0.1999999999999999,0.0,1.0,tt_bogor
2026-08-04 04:00:00+00:00,BSD/Serpong,Jabodetabek,29.0,33.0,193.0,170.0,0.1212121212121212,0.0,1.0,tt_bsd
2026-08-04 04:00:00+00:00,Cawang interchange,Jabodetabek,22.0,42.0,122.0,64.0,0.4761904761904761,0.0,1.0,tt_cawang
2026-08-04 04:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,27.0,31.0,2042.0,1778.0,0.1290322580645161,0.0,0.969051,tt_depok
2026-08-04 04:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-04 04:00:00+00:00,Grogol,Jabodetabek,28.0,40.0,435.0,304.0,0.3,0.0,1.0,tt_grogol
2026-08-04 04:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,25.0,35.0,1622.0,1158.0,0.2857142857142857,0.0,1.0,tt_kebonjeruk
2026-08-04 04:00:00+00:00,Kelapa Gading,Jabodetabek,23.0,28.0,1335.0,1097.0,0.1785714285714286,0.0,0.998549,tt_kelapagading
2026-08-04 04:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,15.0,20.0,291.0,218.0,0.25,0.0,0.99,tt_kuningan
2026-08-04 04:00:00+00:00,Jl. Sudirman (HI),Jabodetabek,29.0,39.0,494.0,368.0,0.2564102564102564,0.0,1.0,tt_sudirman
2026-08-04 04:00:00+00:00,Tol Jakarta-Merak,Jabodetabek,48.0,48.0,193.0,193.0,0.0,0.0,1.0,tt_tangerang
2026-08-04 04:00:00+00:00,TB Simatupang,Jabodetabek,29.0,71.0,852.0,348.0,0.5915492957746479,0.0,1.0,tt_tbsimatupang
2026-08-04 04:00:00+00:00,Jl. MH Thamrin,Jabodetabek,16.0,24.0,359.0,239.0,0.3333333333333333,0.0,1.0,tt_thamrin
2026-08-04 05:00:00+00:00,Tol Jakarta-Cikampek,Jabodetabek,18.0,18.0,1072.0,1072.0,0.0,0.0,1.0,tt_bekasi
2026-08-04 05:00:00+00:00,Tol Jagorawi (Bogor),Jabodetabek,45.0,45.0,658.0,658.0,0.0,0.0,1.0,tt_bogor
2026-08-04 05:00:00+00:00,BSD/Serpong,Jabodetabek,34.0,34.0,165.0,165.0,0.0,0.0,1.0,tt_bsd
2026-08-04 05:00:00+00:00,Cawang interchange,Jabodetabek,17.0,41.0,158.0,65.0,0.5853658536585367,0.0,1.0,tt_cawang
2026-08-04 05:00:00+00:00,Jl. Margonda (Depok),Jabodetabek,26.0,31.0,2120.0,1778.0,0.1612903225806451,0.0,0.959204,tt_depok
2026-08-04 05:00:00+00:00,Jl. Gatot Subroto,Jabodetabek,45.0,45.0,52.0,52.0,0.0,0.0,1.0,tt_gatsu
2026-08-04 05:00:00+00:00,Grogol,Jabodetabek,31.0,40.0,393.0,304.0,0.2249999999999999,0.0,1.0,tt_grogol
2026-08-04 05:00:00+00:00,Tol Kebon Jeruk,Jabodetabek,26.0,36.0,1559.0,1126.0,0.2777777777777778,0.0,1.0,tt_kebonjeruk
2026-08-04 05:00:00+00:00,Kelapa Gading,Jabodetabek,22.0,29.0,1396.0,1059.0,0.2413793103448276,0.0,0.998549,tt_kelapagading
2026-08-04 05:00:00+00:00,Jl. HR Rasuna Said,Jabodetabek,21.0,21.0,208.0,208.0,0.0,0.0,1.0,tt_kuningan
